[ngụm]	{n}	"gulp(icl>swallow>thing)"	"A LARGE AND HURRIED SWALLOW"	"HE FINISHED IT AT A SINGLE GULP"	{n}	2,auto-polysemic-3lang;
[ngụm]	{n}	"swallow(icl>consumption>thing)"	"THE ACT OF SWALLOWING"	"ONE SWALLOW OF THE LIQUID WAS ENOUGH"	{n}	2,auto-polysemic-3lang;
[ngụm]	{n}	"swallow(icl>taste>thing)"	"A SMALL AMOUNT OF LIQUID FOOD"	"A SUP OF ALE"	{n}	2,auto-polysemic-3lang;
[ngừng lại]	{v}	"hold(icl>prevent>do,agt>thing,obj>thing)"	"KEEP FROM DEPARTING"	"HOLD THE TAXI (OBJ)!"	{v}	2,auto-polysemic-3lang;
[ngu ngốc]	{a}	"idiotic(icl>adj,equ>crackbrained)"	"INSANELY IRRESPONSIBLE"	"AN IDIOTIC IDEA"	{a}	2,auto-polysemic-3lang;
[ngược đời]	{a}	"paradoxical(icl>adj)"	"SEEMINGLY CONTRADICTORY BUT NONETHELESS POSSIBLY TRUE"	"IT IS PARADOXICAL THAT STANDING IS MORE TIRING THAN WALKING"	{a}	2,auto-polysemic-3lang;
[ngược lại]	{misc}	"conversely(icl>how,com>converse)"	"WITH THE TERMS OF THE RELATION REVERSED"	"CONVERSELY, NOT ALL WOMEN ARE MOTHERS"	{misc}	2,auto-polysemic-3lang;
[ngược lại]	{misc}	"vice_versa(icl>how)"	"WITH THE ORDER REVERSED"	"SHE HATES HIM AND VICE VERSA"	{misc}	2,auto-polysemic-3lang;
[người anh]	{n}	"englishman(icl>english>person)"	"A MAN WHO IS A NATIVE OR INHABITANT OF ENGLAND"	""	{n}	2,auto-polysemic-3lang;
[người ăn mặc quần áo rách rưới tả tơi]	{n}	"scarecrow(icl>effigy>thing)"	"AN EFFIGY IN THE SHAPE OF A MAN TO FRIGHTEN BIRDS AWAY FROM SEEDS"	""	{n}	1,auto-monosemic-1lang;
[người ăn]	{n}	"eater(icl>consumer>thing)"	"SOMEONE WHO CONSUMES FOOD FOR NOURISHMENT"	""	{n}	2,auto-polysemic-3lang;
[người áp triện]	{n}	"sealer(icl>sealing_material>thing,equ>sealant)"	"A KIND OF SEALING MATERIAL THAT IS USED TO FORM A HARD COATING ON A POROUS SURFACE (AS A COAT OF PAINT OR VARNISH USED TO SIZE A SURFACE)"	""	{n}	1,auto-monosemic-1lang;
[người bác ái]	{n}	"philanthropist(icl>donor>thing)"	"SOMEONE WHO MAKES CHARITABLE DONATIONS INTENDED TO INCREASE HUMAN WELL-BEING"	""	{n}	3,auto-monosemic-3lang;
[người bán cá]	{n}	"fishmonger(icl>trader>thing)"	"SOMEONE WHO SELLS FISH"	""	{n}	2,auto-monosemic-2lang;
[người bán đồ gốm]	{n}	"potter(icl>craftsman>thing)"	"A CRAFTSMAN WHO SHAPES POTTERY ON A POTTER'S WHEEL AND BAKES THEM IT A KILN"	""	{n}	2,auto-monosemic-2lang;
[người bán dụng cụ quang học]	{n}	"optician(icl>skilled_worker>thing)"	"A WORKER WHO MAKES GLASSES FOR REMEDYING DEFECTS OF VISION"	""	{n}	2,auto-monosemic-2lang;
[người bán kim chỉ]	{n}	"haberdasher(icl>merchant>thing,equ>clothier)"	"A MERCHANT WHO SELLS MEN'S CLOTHING"	""	{n}	2,auto-monosemic-2lang;
[người bán kim hoàn]	{n}	"jeweller(icl>maker>thing,equ>jewelry_maker)"	"SOMEONE WHO MAKES JEWELRY"	""	{n}	2,auto-polysemic-3lang;
[người bán kim hoàn]	{n}	"jeweller(icl>merchant>thing,equ>jeweler)"	"SOMEONE IN THE BUSINESS OF SELLING JEWELRY"	""	{n}	2,auto-polysemic-3lang;
[người bán thuộc da lông]	{n}	"furrier(icl>garmentmaker>thing,equ>cloakmaker)"	"SOMEONE WHOSE OCCUPATION IS MAKING OR REPAIRING FUR GARMENTS"	""	{n}	2,auto-monosemic-2lang;
[người bảo đảm]	{n}	"guarantor(icl>patron>thing)"	"ONE WHO PROVIDES A WARRANT OR GUARANTEE TO ANOTHER"	""	{n}	2,auto-polysemic-3lang;
[người bảo đảm]	{n}	"surety(icl>patron>thing,equ>guarantor)"	"ONE WHO PROVIDES A WARRANT OR GUARANTEE TO ANOTHER"	""	{n}	2,auto-polysemic-3lang;
[người bảo lĩnh]	{n}	"surety(icl>patron>thing,equ>guarantor)"	"ONE WHO PROVIDES A WARRANT OR GUARANTEE TO ANOTHER"	""	{n}	2,auto-polysemic-3lang;
[người bắt giam]	{n}	"captor(icl>person>thing,ant>liberator)"	"A PERSON WHO CAPTURES AND HOLDS PEOPLE OR ANIMALS"	""	{n}	1,auto-monosemic-1lang;
[người bênh vực cho phụ nữ]	{n}	"feminist(icl>reformer>thing)"	"A SUPPORTER OF FEMINISM"	""	{n}	2,auto-monosemic-2lang;
[người bênh vực]	{n}	"advocate(icl>person>thing)"	"A PERSON WHO PLEADS FOR A CAUSE OR PROPOUNDS AN IDEA"	""	{n}	2,auto-polysemic-3lang;
[người bị áp bức bóc lột]	{n}	"serf(icl>thrall>thing)"	"(MIDDLE AGES) A PERSON WHO IS BOUND TO THE LAND AND OWNED BY THE FEUDAL LORD"	""	{n}	1,auto-monosemic-1lang;
[người bị can về một vụ tiền nong kế toán]	{n}	"accountant(icl>businessperson>thing)"	"SOMEONE WHO MAINTAINS AND AUDITS BUSINESS ACCOUNTS"	""	{n}	1,auto-monosemic-1lang;
[người biếng nhác hay lần lữa dây dưa]	{n}	"dawdler(icl>idler>thing)"	"SOMEONE WHO TAKES MORE TIME THAN NECESSARY"	"SOMEONE WHO LAGS BEHIND"	{n}	1,auto-monosemic-1lang;
[người biện hộ]	{n}	"advocate(icl>person>thing)"	"A PERSON WHO PLEADS FOR A CAUSE OR PROPOUNDS AN IDEA"	""	{n}	2,auto-polysemic-3lang;
[người biên tập]	{n}	"redactor(icl>editor>thing,equ>redact)"	"SOMEONE WHO PUTS TEXT INTO APPROPRIATE FORM FOR PUBLICATION"	""	{n}	2,auto-polysemic-3lang;
[người biểu diễn leo dây]	{n}	"acrobat(icl>athlete>thing)"	"AN ATHLETE WHO PERFORMS ACTS REQUIRING SKILL AND AGILITY AND COORDINATION"	""	{n}	2,auto-monosemic-2lang;
[người biểu diễn nhào lộn]	{n}	"acrobat(icl>athlete>thing)"	"AN ATHLETE WHO PERFORMS ACTS REQUIRING SKILL AND AGILITY AND COORDINATION"	""	{n}	2,auto-monosemic-2lang;
[người biểu diễn pianô]	{n}	"pianist(icl>musician>thing)"	"A PERSON WHO PLAYS THE PIANO"	""	{n}	1,auto-monosemic-1lang;
[người biểu quyết]	{n}	"voter(icl>citizen>thing)"	"A CITIZEN WHO HAS A LEGAL RIGHT TO VOTE"	""	{n}	2,auto-monosemic-2lang;
[người bình chú]	{n}	"commentator(icl>writer>thing)"	"A WRITER WHO REPORTS AND ANALYZES EVENTS OF THE DAY"	""	{n}	2,auto-polysemic-3lang;
[người bình luận]	{n}	"commentator(icl>writer>thing)"	"A WRITER WHO REPORTS AND ANALYZES EVENTS OF THE DAY"	""	{n}	2,auto-polysemic-3lang;
[người bồi tường]	{n}	"upholsterer(icl>craftsman>thing)"	"A CRAFTSMAN WHO UPHOLSTERS FURNITURE"	""	{n}	2,auto-monosemic-2lang;
[người bolivia]	{a}	"bolivian(icl>adj,com>bolivia)"	"OF OR RELATING TO OR CHARACTERISTIC OF BOLIVIA OR ITS PEOPLE"	""	{a}	2,auto-monosemic-2lang;
[người bỏ phiếu]	{n}	"voter(icl>citizen>thing)"	"A CITIZEN WHO HAS A LEGAL RIGHT TO VOTE"	""	{n}	2,auto-monosemic-2lang;
[người bun-ga-ri]	{a}	"bulgarian(icl>adj,com>bulgaria)"	"OF OR RELATING TO OR CHARACTERISTIC OF BULGARIA OR ITS PEOPLE"	"THE BULGARIAN CAPITAL IS SOFIA"	{a}	2,auto-monosemic-2lang;
[người cha]	{n}	"father(icl>ancestor>person,equ>forefather,obj>man,cob>person)"	"THE FOUNDER OF A FAMILY"	"KEEP THE FAITH OF OUR FATHERS"	{n}	2,auto-polysemic-3lang;
[người cha]	{n}	"father(icl>leader>person,scn>abstract_thing)"	"A PERSON WHO HOLDS AN IMPORTANT OR DISTINGUISHED POSITION IN SOMETHING"	"THE TENNIS FATHERS RULED IN HER FAVOR"	{n}	2,auto-polysemic-3lang;
[người cha]	{n}	"father(icl>originator>person,equ>founder,obj>thing)"	"A PERSON WHO FOUNDS OR ESTABLISHES SOMETHING"	"GEORGE WASHINGTON IS THE FATHER OF HIS COUNTRY"	{n}	2,auto-polysemic-3lang;
[người cha]	{n}	"father(icl>parent>thing,ant>mother,obj>man,cob>person)"	"A MALE PARENT"	"HIS FATHER WAS BORN IN ATLANTA"	{n}	2,auto-polysemic-3lang;
[người cha]	{n}	"father(icl>priest>person)"	"AN ADDRESS FOR PRIESTS IN SOME CHURCHES"	"FATHER PETER SAID THAT THAT WASN'T A SIN"	{n}	2,auto-polysemic-3lang;
[người cha]	{n}	"father(icl>theologian>person,equ>church_father)"	"(CHRISTIANITY) ANY OF ABOUT 70 THEOLOGIANS WHOSE WRITING ESTABLISHED OFFICIAL CHURCH DOCTRINE"	"FATHERS OF THE CHURCH"	{n}	2,auto-polysemic-3lang;
[người chán sống]	{a}	"suicidal(icl>adj,equ>self-destructive)"	"DANGEROUS TO YOURSELF OR YOUR INTERESTS"	"SUICIDAL IMPULSES"	{a}	2,auto-monosemic-2lang;
[người châu phi]	{n}	"african(icl>person)"	"A NATIVE OR INHABITANT OF AFRICA"	"FISH IS A STAPLE IN THE DIET OF MANY AFRICANS"	{n}	2,auto-polysemic-3lang;
[người chạy giỏi nước rút]	{n}	"sprinter(icl>runner>thing)"	"SOMEONE WHO RUNS A SHORT DISTANCE AT TOP SPEED"	""	{n}	2,auto-monosemic-2lang;
[người chèo thuyền]	{n}	"oarsman(icl>boatman>thing)"	"SOMEONE WHO ROWS A BOAT"	""	{n}	2,auto-polysemic-3lang;
[người chèo thuyền]	{n}	"rower(icl>boatman>thing,equ>oarsman)"	"SOMEONE WHO ROWS A BOAT"	""	{n}	2,auto-polysemic-3lang;
[người chiếm hữu]	{n}	"possessor(icl>person>thing,equ>owner)"	"A PERSON WHO OWNS SOMETHING"	"THEY ARE SEARCHING FOR THE OWNER OF THE CAR"	{n}	2,auto-monosemic-2lang;
[người chỉ huy]	{n}	"commander(icl>military_officer>thing,equ>commanding_officer)"	"AN OFFICER IN COMMAND OF A MILITARY UNIT"	""	{n}	2,auto-polysemic-3lang;
[người chính trực]	{n}	"brick(icl>ceramic>thing)"	"RECTANGULAR BLOCK OF CLAY BAKED BY THE SUN OR IN A KILN"	"USED AS A BUILDING OR PAVING MATERIAL"	{n}	1,auto-monosemic-1lang;
[người chịu lễ ban thánh thể]	{n}	"communicant(icl>christian>thing)"	"A PERSON ENTITLED TO RECEIVE COMMUNION"	""	{n}	2,auto-monosemic-2lang;
[người chơi đàn ống]	{n}	"organist(icl>musician>thing)"	"A PERSON WHO PLAYS AN ORGAN"	""	{n}	2,auto-monosemic-2lang;
[người cho thuê ghế lăn]	{n}	"chairman(icl>presiding_officer>thing,equ>president)"	"THE OFFICER WHO PRESIDES AT THE MEETINGS OF AN ORGANIZATION"	"ADDRESS YOUR REMARKS TO THE CHAIRPERSON"	{n}	1,auto-monosemic-1lang;
[người cho vay nặng lãi]	{n}	"usurer(icl>lender>thing)"	"SOMEONE WHO LENDS MONEY AT EXCESSIVE RATES OF INTEREST"	""	{n}	2,auto-polysemic-3lang;
[người cho ý kiến]	{n}	"consultant(icl>authority>thing,equ>adviser)"	"AN EXPERT WHO GIVES ADVICE"	"AN ADVISER HELPED STUDENTS SELECT THEIR COURSES"	{n}	1,auto-monosemic-1lang;
[người chưa thực hiện được]	{n}	"debtor(icl>person>thing,ant>creditor)"	"A PERSON WHO OWES A CREDITOR"	"SOMEONE WHO HAS THE OBLIGATION OF PAYING A DEBT"	{n}	2,auto-monosemic-2lang;
[người chụp ảnh]	{n}	"cameraman(icl>photographer>thing)"	"A PHOTOGRAPHER WHO OPERATES A MOVIE CAMERA"	""	{n}	2,auto-monosemic-2lang;
[người chủ toạ]	{n}	"chairman(icl>presiding_officer>thing,equ>president)"	"THE OFFICER WHO PRESIDES AT THE MEETINGS OF AN ORGANIZATION"	"ADDRESS YOUR REMARKS TO THE CHAIRPERSON"	{n}	1,auto-monosemic-1lang;
[người chủ trương vô chính phủ]	{n}	"anarchist(icl>radical>thing)"	"AN ADVOCATE OF ANARCHISM"	""	{n}	1,auto-monosemic-1lang;
[người chuyên chạy đua quãng ngắn]	{n}	"sprinter(icl>runner>thing)"	"SOMEONE WHO RUNS A SHORT DISTANCE AT TOP SPEED"	""	{n}	2,auto-monosemic-2lang;
[người chuyên vẽ bản đồ]	{n}	"cartographer(icl>geographer>thing)"	"A PERSON WHO MAKES MAPS"	""	{n}	1,auto-monosemic-1lang;
[người cô-dắc]	{n}	"cossack(icl>slav>thing)"	"A MEMBER OF A SLAVIC PEOPLE LIVING IN SOUTHERN EUROPEAN RUSSIA AND UKRAINE AND ADJACENT PARTS OF ASIA AND NOTED FOR THEIR HORSEMANSHIP AND MILITARY SKILL"	"THEY FORMED AN ELITE CAVALRY CORPS IN CZARIST RUSSIA"	{n}	2,auto-monosemic-2lang;
[người công tác thư viện]	{n}	"librarian(icl>professional>thing)"	"A PROFESSIONAL PERSON TRAINED IN LIBRARY SCIENCE AND ENGAGED IN LIBRARY SERVICES"	""	{n}	1,auto-monosemic-1lang;
[người có]	{n}	"possessor(icl>person>thing,equ>owner)"	"A PERSON WHO OWNS SOMETHING"	"THEY ARE SEARCHING FOR THE OWNER OF THE CAR"	{n}	2,auto-monosemic-2lang;
[người có sao hoả chiếu mệnh]	{a}	"martian(icl>adj,com>mars)"	"OF OR RELATING TO THE PLANET MARS (OR ITS FICTIONAL INHABITANTS)"	""	{a}	2,auto-monosemic-2lang;
[người có trách nhiệm báo cáo về sổ sách kế toán]	{n}	"accountant(icl>businessperson>thing)"	"SOMEONE WHO MAINTAINS AND AUDITS BUSINESS ACCOUNTS"	""	{n}	1,auto-monosemic-1lang;
[người có vẻ nghiêm nghị]	{n}	"owl(icl>bird_of_prey>thing)"	"NOCTURNAL BIRD OF PREY WITH HAWK-LIKE BEAK AND CLAWS AND LARGE HEAD WITH FRONT-FACING EYES"	""	{n}	1,auto-monosemic-1lang;
[người có vẻ quạu cọ]	{n}	"owl(icl>bird_of_prey>thing)"	"NOCTURNAL BIRD OF PREY WITH HAWK-LIKE BEAK AND CLAWS AND LARGE HEAD WITH FRONT-FACING EYES"	""	{n}	1,auto-monosemic-1lang;
[người cung cấp lương thực]	{n}	"caterer(icl>supplier>thing)"	"SOMEONE WHO PROVIDES FOOD AND SERVICE (AS FOR A PARTY)"	""	{n}	1,auto-monosemic-1lang;
[người da đen]	{a}	"negro(icl>adj)"	"RELATING TO OR CHARACTERISTIC OF OR BEING A MEMBER OF THE TRADITIONAL RACIAL DIVISION OF MANKIND HAVING BROWN TO BLACK PIGMENTATION AND TIGHTLY CURLED HAIR"	""	{a}	2,auto-polysemic-3lang;
[người đàn bà hay gây gỗ]	{n}	"catamaran(icl>sailboat>thing)"	"A SAILBOAT WITH TWO PARALLEL HULLS HELD TOGETHER BY SINGLE DECK"	""	{n}	1,auto-monosemic-1lang;
[người đang học nghề]	{n}	"cadet(icl>trainee>thing)"	"A MILITARY TRAINEE (AS AT A MILITARY ACADEMY)"	""	{n}	1,auto-monosemic-1lang;
[người đánh máy chữ]	{n}	"typist(icl>employee>thing)"	"SOMEONE PAID TO OPERATE A TYPEWRITER"	""	{n}	1,auto-monosemic-1lang;
[người đánh trống]	{n}	"drummer(icl>percussionist>thing)"	"SOMEONE WHO PLAYS A DRUM"	""	{n}	2,auto-polysemic-3lang;
[người đánh xe ngựa]	{n}	"coachman(icl>driver>thing)"	"A MAN WHO DRIVES A COACH (OR CARRIAGE)"	""	{n}	2,auto-polysemic-3lang;
[người đá]	{n}	"kicker(icl>football_player>thing)"	"A PLAYER WHO KICKS THE FOOTBALL"	""	{n}	1,auto-monosemic-1lang;
[người đan-mạch]	{n}	"dane(icl>european>person)"	"A NATIVE OR INHABITANT OF DENMARK"	""	{n}	2,auto-polysemic-3lang;
[người đàn ông làm nghề xoa bóp]	{n}	"masseur(icl>massager>thing)"	"A MALE MASSAGER"	""	{n}	1,auto-monosemic-1lang;
[người dân thành thị]	{n}	"citizen(icl>national>thing,ant>noncitizen)"	"A NATIVE OR NATURALIZED MEMBER OF A STATE OR OTHER POLITICAL COMMUNITY"	""	{n}	2,auto-monosemic-2lang;
[người đấu kiếm]	{n}	"fencer(icl>combatant>thing)"	"SOMEONE SKILLED AT FENCING"	""	{n}	2,auto-polysemic-3lang;
[người đẩy ghế lăn]	{n}	"chairman(icl>presiding_officer>thing,equ>president)"	"THE OFFICER WHO PRESIDES AT THE MEETINGS OF AN ORGANIZATION"	"ADDRESS YOUR REMARKS TO THE CHAIRPERSON"	{n}	1,auto-monosemic-1lang;
[người đem lại phước lành]	{n}	"mascot(icl>organism>thing)"	"A PERSON OR ANIMAL THAT IS ADOPTED BY A TEAM OR OTHER GROUP AS A SYMBOLIC FIGURE"	""	{n}	2,auto-monosemic-2lang;
[người đi bộ]	{n}	"pedestrian(icl>traveler>thing)"	"A PERSON WHO TRAVELS BY FOOT"	""	{n}	2,auto-polysemic-3lang;
[người đi bộ]	{n}	"walker(icl>traveler>thing,equ>pedestrian)"	"A PERSON WHO TRAVELS BY FOOT"	""	{n}	2,auto-polysemic-3lang;
[người dịch]	{n}	"translator(icl>occupation,icl>person,src>thing,obj>thing,gol>thing)"	"A PERSON WHO TRANSLATES WRITTEN MESSAGES FROM ONE LANGUAGE TO ANOTHER"	"TALENTED TRANSLATOR OF POETRY"	{n}	2,auto-polysemic-3lang;
[người dị đoan]	{a}	"superstitious(icl>adj)"	"SHOWING IGNORANCE OR THE LAWS OF NATURE AND FAITH IN MAGIC OR CHANCE"	"FINALLY REALIZED THAT THE HORROR HE FELT WAS SUPERSTITIOUS IN ORIGIN"	{a}	2,auto-monosemic-2lang;
[người đi doạ]	{n}	"bulldozer(icl>tractor>thing)"	"LARGE POWERFUL TRACTOR"	"A LARGE BLADE IN FRONT FLATTENS AREAS OF GROUND"	{n}	2,auto-monosemic-2lang;
[người diễn đơn]	{n}	"soloist(icl>musician>thing)"	"A MUSICIAN WHO PERFORMS A SOLO"	""	{n}	2,auto-polysemic-3lang;
[người diễn thuyết]	{n}	"lecturer(icl>speaker>thing)"	"SOMEONE WHO LECTURES PROFESSIONALLY"	""	{n}	2,auto-polysemic-3lang;
[người định cư đất mới]	{n}	"colonist(icl>migrant>thing,equ>settler)"	"A PERSON WHO SETTLES IN A NEW COLONY OR MOVES INTO NEW COUNTRY"	""	{n}	1,auto-monosemic-1lang;
[người định giá để đánh thuế]	{n}	"assessor(icl>bureaucrat>thing,equ>tax_assessor)"	"AN OFFICIAL WHO EVALUATES PROPERTY FOR THE PURPOSE OF TAXING IT"	""	{n}	1,auto-monosemic-1lang;
[người đi săn bằng súng]	{n}	"gunner(icl>serviceman>thing,equ>artilleryman)"	"A SERVICEMAN IN THE ARTILLERY"	""	{n}	2,auto-monosemic-2lang;
[người đi săn]	{n}	"hunter(icl>seeker>thing)"	"A PERSON WHO SEARCHES FOR SOMETHING"	"A TREASURE HUNTER"	{n}	2,auto-polysemic-3lang;
[người đi săn]	{n}	"hunter(icl>skilled_worker>thing)"	"SOMEONE WHO HUNTS GAME"	""	{n}	2,auto-polysemic-3lang;
[người doạ dẫm]	{n}	"bulldozer(icl>tractor>thing)"	"LARGE POWERFUL TRACTOR"	"A LARGE BLADE IN FRONT FLATTENS AREAS OF GROUND"	{n}	2,auto-monosemic-2lang;
[người đo cao trình]	{n}	"leveller(icl>radical>thing,equ>leveler)"	"A RADICAL WHO ADVOCATES THE ABOLITION OF POLITICAL OR ECONOMIC OR SOCIAL INEQUALITIES"	""	{n}	1,auto-monosemic-1lang;
[người đọc]	{n}	"reader(icl>literate>thing)"	"A PERSON WHO CAN READ"	"A LITERATE PERSON"	{n}	2,auto-polysemic-3lang;
[người độc tấu]	{n}	"soloist(icl>musician>thing)"	"A MUSICIAN WHO PERFORMS A SOLO"	""	{n}	2,auto-monosemic-2lang;
[người dọn bùn rác]	{n}	"dustman(icl>hauler>thing,equ>garbage_man)"	"SOMEONE EMPLOYED TO COLLECT AND DISPOSE OF REFUSE"	""	{n}	2,auto-monosemic-2lang;
[người đồng đạo]	{n}	"coreligionist(icl>religious_person>thing)"	"SOMEONE HAVING THE SAME RELIGION AS ANOTHER PERSON"	""	{n}	2,auto-monosemic-2lang;
[người đóng dấu]	{n}	"sealer(icl>sealing_material>thing,equ>sealant)"	"A KIND OF SEALING MATERIAL THAT IS USED TO FORM A HARD COATING ON A POROUS SURFACE (AS A COAT OF PAINT OR VARNISH USED TO SIZE A SURFACE)"	""	{n}	1,auto-monosemic-1lang;
[người đồng hương]	{n}	"countryman(icl>compatriot>thing)"	"A MAN FROM YOUR OWN COUNTRY"	""	{n}	2,auto-polysemic-3lang;
[người đo thủy chuẩn]	{n}	"leveller(icl>radical>thing,equ>leveler)"	"A RADICAL WHO ADVOCATES THE ABOLITION OF POLITICAL OR ECONOMIC OR SOCIAL INEQUALITIES"	""	{n}	1,auto-monosemic-1lang;
[người đức]	{a}	"german(icl>adj)"	"OF OR RELATING TO GERMANY"	"GERMAN NATIONAL TEAM"	{a}	2,auto-polysemic-3lang;
[người đứng đầu]	{n}	"chief(icl>leader>thing,equ>head)"	"A PERSON WHO IS IN CHARGE"	"THE HEAD OF THE WHOLE OPERATION"	{n}	2,auto-polysemic-3lang;
[người được gọi tòng quân]	{n}	"conscript(icl>serviceman>thing,equ>draftee,ant>volunteer)"	"SOMEONE WHO IS DRAFTED INTO MILITARY SERVICE"	""	{n}	2,auto-monosemic-2lang;
[người được hỏi ý kiến]	{n}	"consultant(icl>authority>thing,equ>adviser)"	"AN EXPERT WHO GIVES ADVICE"	"AN ADVISER HELPED STUDENTS SELECT THEIR COURSES"	{n}	1,auto-monosemic-1lang;
[người được uỷ quyền đại diện trước toà]	{n}	"attorney(icl>professional>thing,equ>lawyer)"	"A PROFESSIONAL PERSON AUTHORIZED TO PRACTICE LAW"	"CONDUCTS LAWSUITS OR GIVES LEGAL ADVICE"	{n}	1,auto-monosemic-1lang;
[người dự thảo]	{n}	"draftsman(icl>artist>thing)"	"AN ARTIST SKILLED AT DRAWING"	""	{n}	1,auto-monosemic-1lang;
[người ép buộc]	{n}	"bulldozer(icl>tractor>thing)"	"LARGE POWERFUL TRACTOR"	"A LARGE BLADE IN FRONT FLATTENS AREAS OF GROUND"	{n}	2,auto-monosemic-2lang;
[người gây mê]	{n}	"anaesthetist(icl>specialist>thing,equ>anesthesiologist)"	"A SPECIALIST WHO ADMINISTERS AN ANESTHETIC TO A PATIENT BEFORE HE IS TREATED"	""	{n}	2,auto-monosemic-2lang;
[người gieo rắc]	{n}	"sower(icl>farmer>thing)"	"SOMEONE WHO SOWS"	""	{n}	2,auto-monosemic-2lang;
[người giỏi về khoa học tự nhiên]	{n}	"scientist(icl>person>thing)"	"A PERSON WITH ADVANCED KNOWLEDGE OF ONE OR MORE SCIENCES"	""	{n}	1,auto-monosemic-1lang;
[người giu giú ở nhà]	{a}	"sedentary(icl>adj)"	"REQUIRING SITTING OR LITTLE ACTIVITY"	"FORCED BY ILLNESS TO LEAD A SEDENTARY LIFE"	{a}	2,auto-monosemic-2lang;
[người giữ sổ sách kế toán]	{n}	"accountant(icl>businessperson>thing)"	"SOMEONE WHO MAINTAINS AND AUDITS BUSINESS ACCOUNTS"	""	{n}	1,auto-monosemic-1lang;
[người gửi đồ vật]	{n}	"depositor(icl>investor>thing)"	"A PERSON WHO HAS DEPOSITED MONEY IN A BANK OR SIMILAR INSTITUTION"	""	{n}	1,auto-monosemic-1lang;
[người hàng xén]	{n}	"haberdasher(icl>merchant>thing,equ>clothier)"	"A MERCHANT WHO SELLS MEN'S CLOTHING"	""	{n}	2,auto-monosemic-2lang;
[người hành hình]	{n}	"executioner(icl>killer>thing)"	"AN OFFICIAL WHO INFLICTS CAPITAL PUNISHMENT IN PURSUIT OF A WARRANT"	""	{n}	2,auto-polysemic-3lang;
[người hay bắt chước]	{n}	"imitator(icl>deceiver>thing,equ>impersonator)"	"SOMEONE WHO (FRAUDULENTLY) ASSUMES THE APPEARANCE OF ANOTHER"	""	{n}	2,auto-polysemic-3lang;
[người hay châm biếm]	{n}	"satirist(icl>humorist>thing)"	"A HUMORIST WHO USES RIDICULE AND IRONY AND SARCASM"	""	{n}	1,auto-monosemic-1lang;
[người hay gây chuyện om sòm]	{n}	"kicker(icl>football_player>thing)"	"A PLAYER WHO KICKS THE FOOTBALL"	""	{n}	1,auto-monosemic-1lang;
[người hay hở chuyện]	{n}	"sieve(icl>strainer>thing)"	"A STRAINER FOR SEPARATING LUMPS FROM POWDERED MATERIAL OR GRADING PARTICLES"	""	{n}	1,auto-monosemic-1lang;
[người hay khoe khoang]	{n}	"boaster(icl>egotist>thing,equ>bragger)"	"A VERY BOASTFUL AND TALKATIVE PERSON"	""	{n}	1,auto-monosemic-1lang;
[người hay la cà]	{n}	"dawdler(icl>idler>thing)"	"SOMEONE WHO TAKES MORE TIME THAN NECESSARY"	"SOMEONE WHO LAGS BEHIND"	{n}	1,auto-monosemic-1lang;
[người hiếu động]	{n}	"ant(icl>hymenopterous_insect>thing)"	"SOCIAL INSECT LIVING IN ORGANIZED COLONIES"	"CHARACTERISTICALLY THE MALES AND FERTILE QUEEN HAVE WINGS DURING BREEDING SEASON"	{n}	2,auto-monosemic-2lang;
[người hoả táng]	{n}	"incinerator(icl>furnace>thing)"	"A FURNACE FOR INCINERATING (ESPECIALLY TO DISPOSE OF REFUSE)"	""	{n}	2,auto-monosemic-2lang;
[người hô hào nổi dậy]	{n}	"rioter(icl>troublemaker>thing)"	"TROUBLEMAKER WHO PARTICIPATES IN A VIOLENT DISTURBANCE OF THE PEACE"	"SOMEONE WHO RISES UP AGAINST THE CONSTITUTED AUTHORITY"	{n}	2,auto-monosemic-2lang;
[người hỏi ý kiến]	{n}	"consultant(icl>authority>thing,equ>adviser)"	"AN EXPERT WHO GIVES ADVICE"	"AN ADVISER HELPED STUDENTS SELECT THEIR COURSES"	{n}	1,auto-monosemic-1lang;
[người hồ lì]	{n}	"croupier(icl>gambler>thing)"	"SOMEONE WHO COLLECTS AND PAYS BETS AT A GAMING TABLE"	""	{n}	2,auto-monosemic-2lang;
[người hơn tuổi]	{a}	"elder(icl>adj)"	"USED OF THE OLDER OF TWO PERSONS OF THE SAME NAME ESPECIALLY USED TO DISTINGUISH A FATHER FROM HIS SON"	"BILL ADAMS, SR."	{a}	2,auto-monosemic-2lang;
[người hùn vốn giấu mặt]	{n}	"croupier(icl>gambler>thing)"	"SOMEONE WHO COLLECTS AND PAYS BETS AT A GAMING TABLE"	""	{n}	2,auto-monosemic-2lang;
[người hướng dẫn]	{n}	"instructor(icl>educator>thing,equ>teacher)"	"A PERSON WHOSE OCCUPATION IS TEACHING"	""	{n}	2,auto-polysemic-3lang;
[người hướng ngã]	{n}	"introvert(icl>person>thing,ant>extrovert)"	"(PSYCHOLOGY) A PERSON WHO TENDS TO SHRINK FROM SOCIAL CONTACTS AND TO BECOME PREOCCUPIED WITH THEIR OWN THOUGHTS"	""	{n}	2,auto-monosemic-2lang;
[người kể chuyện]	{n}	"narrator(icl>speaker>thing)"	"SOMEONE WHO TELLS A STORY"	""	{n}	2,auto-polysemic-3lang;
[người kể chuyện]	{n}	"teller(icl>speaker>thing,equ>narrator)"	"SOMEONE WHO TELLS A STORY"	""	{n}	2,auto-polysemic-3lang;
